tachometer,und-accelerometer-axial,und-accelerometer-radial,und-accelerometer-tangential,over-accelerometer-axial,over-accelerometer-radial,over-accelerometer-tangential,microphone
-0.60937,-1.8971,-0.26911,-0.04666,-0.16054,0.022961,-0.16561,0.13693
-0.59162,1.0266,0.35801,0.049767,-0.080288,0.025618,-0.085995,-0.10726
-0.60131,-1.3699,-0.28148,-0.044541,-0.1553,0.023801,-0.15488,0.12417
-0.60044,0.33842,0.3023,0.036651,-0.10988,0.024783,-0.1147,-0.12057
-0.59491,-0.32227,-0.17724,-0.029363,-0.13471,0.023782,-0.13518,0.12145
-0.6047,-0.92892,0.079384,-0.0021753,-0.14557,0.022358,-0.14099,-0.049721
-0.59551,0.71559,0.061725,0.010471,-0.10858,0.024385,-0.10272,0.032639
-0.59847,-1.541,-0.16863,-0.031933,-0.16847,0.024398,-0.15534,0.035316
-0.60521,1.2577,0.28624,0.028122,-0.10709,0.02617,-0.087067,-0.064348
-0.59254,-1.5397,-0.26389,-0.041959,-0.17624,0.020984,-0.1346,0.073526
-0.60283,0.80006,0.37257,0.041815,-0.13096,0.02495,-0.084633,-0.11093
-0.59786,-0.8908,-0.27396,-0.043744,-0.18244,0.0039714,-0.12963,0.11239
-0.59389,0.12433,0.26762,0.013888,-0.16375,-0.011514,-0.10649,-0.11619
-0.61016,0.02722,-0.12293,-0.048118,-0.18201,-0.0054687,-0.11557,0.15382
-0.58883,-1.2161,0.014334,-0.043757,-0.21434,-0.010224,-0.13655,-0.0016047
-0.6057,0.99038,0.18548,-0.00249,-0.1726,-0.012496,-0.094022,-0.012532
-0.59949,-1.5158,-0.16544,-0.062371,-0.23097,-0.015345,-0.14418,0.05464
-0.59333,1.2413,0.34535,0.011011,-0.17454,-0.012753,-0.088788,-0.073207
-0.60865,-1.5701,-0.35685,-0.073405,-0.25857,-0.014363,-0.16428,0.12775
-0.59019,0.52446,0.34932,0.028327,-0.19954,-0.010179,-0.10813,-0.11979
-0.60246,-0.67877,-0.18297,-0.051278,-0.23884,-0.011893,-0.14396,0.13615
-0.59976,-0.25437,0.27999,0.016393,-0.23354,-0.011912,-0.1393,-0.094137
-0.59581,0.40279,-0.21558,0.012764,-0.2214,-0.014119,-0.13083,0.075911
-0.60715,-1.1179,-0.27703,0.011049,-0.26705,-0.012329,-0.16622,0.0013645
-0.59145,1.0527,0.23187,0.057519,-0.21576,-0.010455,-0.11228,-0.037673
-0.60078,-1.5813,-0.18814,-0.012979,-0.2751,-0.011822,-0.15362,0.063231
-0.60011,1.0671,0.35447,0.059594,-0.23088,-0.01195,-0.098055,-0.092993
-0.5943,-1.0886,-0.60902,-0.024527,-0.29443,-0.012393,-0.14183,0.10646
-0.60144,0.65565,0.23623,0.054545,-0.27175,-0.0077726,-0.10157,-0.10402
-0.59442,-0.25188,-0.14839,-0.010281,-0.31167,-0.010397,-0.12792,0.10857
-0.5977,-0.37408,0.23039,0.015064,-0.32821,-0.0067201,-0.12926,-0.045413
-0.60491,0.69823,-0.10589,0.0018968,-0.31276,-0.013446,-0.099969,0.041279
-0.59146,-1.3039,-0.35492,-0.031136,-0.36971,0.0017895,-0.13931,0.02872
-0.60269,1.1837,0.31407,0.032772,-0.30899,0.020015,-0.078751,-0.053371
-0.59869,-1.3087,-0.24982,-0.029832,-0.36216,0.01406,-0.12413,0.10553
-0.59051,0.99871,0.43767,0.054198,-0.31204,0.018096,-0.078404,-0.11607
-0.60673,-0.64272,-0.43113,-0.031354,-0.37935,0.014066,-0.1394,0.15761
-0.58747,0.36388,0.32415,0.041109,-0.35404,0.016652,-0.11473,-0.10774
-0.60166,0.094838,-0.22111,-0.0091891,-0.36725,0.01621,-0.13331,0.12731
-0.59786,-0.38544,0.05663,0.0072728,-0.3908,0.020631,-0.15609,-0.020369
-0.59114,0.90499,0.056213,0.010099,-0.35059,0.022524,-0.12493,0.0086902
-0.60521,-1.1253,-0.3543,-0.044881,-0.41396,0.023487,-0.18604,0.062964
-0.59131,1.237,0.3753,0.016079,-0.34984,0.021581,-0.12545,-0.08136
-0.59646,-0.70197,-0.044041,-0.060155,-0.41927,0.018148,-0.18442,0.11534
-0.60172,1.1396,0.43417,0.0097135,-0.36722,0.016036,-0.12837,-0.11607
-0.58947,-0.26744,-0.1978,-0.079237,-0.41418,0.014997,-0.1723,0.14931
-0.60301,0.42849,0.24809,-0.034084,-0.40066,0.014984,-0.1552,-0.085595
-0.59489,0.4763,0.13983,-0.054869,-0.3908,0.016229,-0.14517,0.059532
-0.59413,-0.35497,0.18358,-0.04237,-0.41964,0.018398,-0.16507,-0.019566
-0.60295,1.1109,0.2681,-0.012278,-0.37669,0.019085,-0.11983,-0.020345
-0.58864,-0.85258,0.062656,-0.056404,-0.43119,0.018841,-0.16674,0.03186
-0.60101,1.1745,0.36455,0.0088849,-0.37795,0.02443,-0.12161,-0.079121
-0.59616,-0.35267,-0.059067,-0.04991,-0.42404,0.020837,-0.16614,0.035438
-0.59055,0.9207,0.3527,0.011216,-0.39352,0.025778,-0.13707,-0.10492
-0.60533,0.0094571,0.031101,-0.030147,-0.41779,0.014316,-0.15805,0.06659
-0.58701,0.13517,0.24818,-0.0014495,-0.42194,-0.0014706,-0.1571,-0.073791
-0.60088,0.75317,0.20394,-0.0067933,-0.40148,0.002059,-0.14088,0.0087145
-0.59599,-0.30692,0.17237,-0.0088294,-0.42897,-0.0017337,-0.16987,-0.03524
-0.59105,1.154,0.28678,0.031731,-0.39792,-0.0052505,-0.1375,-0.048114
-0.60135,-0.37963,0.0080839,-0.0039159,-0.44527,-0.0094411,-0.17538,0.037166
-0.5927,1.2039,0.35852,0.039066,-0.40518,-0.013561,-0.13458,-0.093237
-0.5931,-0.20674,-0.086131,-0.026197,-0.4548,-0.013837,-0.17114,0.090685
-0.60391,0.76985,0.31374,0.019277,-0.43146,-0.010808,-0.13849,-0.078877
-0.58219,0.40027,0.095688,-0.021123,-0.44707,-0.013388,-0.15017,0.036825
-0.61036,0.32168,0.24567,-0.0090157,-0.45984,-0.013471,-0.15897,-0.053712
-0.58364,0.98821,0.23815,-0.025593,-0.43643,-0.011873,-0.13655,-0.0098553
-0.60412,-0.3408,0.13876,-0.051786,-0.48056,-0.010134,-0.1684,0.017768
-0.58537,1.2773,0.36006,-0.0018798,-0.43251,-0.0073875,-0.12205,-0.062182
-0.59633,-0.43054,0.058814,-0.039846,-0.48408,-0.0079651,-0.179,0.070362
-0.59594,1.2422,0.40264,0.018975,-0.43745,-0.007349,-0.14179,-0.081287
-0.83081,-0.3421,-0.040989,-0.02163,-0.46458,-0.012316,-0.17144,0.077785
-0.58549,0.38843,0.30761,0.023587,-0.44688,-0.011431,-0.15504,-0.099759
-0.76008,0.40738,0.097211,0.0015885,-0.45796,-0.015018,-0.1718,0.066322
-0.858,-0.37204,0.17219,0.018057,-0.47746,-0.013234,-0.19339,-0.057923
-0.62697,1.0001,0.24118,0.032675,-0.45062,-0.012438,-0.16994,0.0045041
-0.81762,-1.2079,0.028769,-0.019928,-0.50499,-0.004827,-0.21475,0.040232
-0.71379,1.1808,0.35335,0.045341,-0.45135,0.033229,-0.16256,-0.068169
-0.81408,-0.98159,-0.14519,-0.021014,-0.4995,0.026003,-0.20241,0.11359
-0.71461,0.99006,0.3649,0.057821,-0.46159,0.026401,-0.1559,-0.11809
-0.7096,-0.66596,-0.13223,-0.01418,-0.50503,0.026972,-0.18792,0.13863
-0.92004,-0.21666,0.25808,0.031795,-0.50131,0.029738,-0.17628,-0.085327
-0.64225,0.45421,-0.018325,-0.0015137,-0.48915,0.031316,-0.15864,0.070533
-0.64809,-0.90648,-0.022771,-0.012946,-0.52994,0.035603,-0.18788,0.0046014
-0.91362,1.1752,0.25324,0.020799,-0.47551,0.038895,-0.12783,-0.023265
-0.64823,-1.5278,-0.17286,-0.071414,-0.58644,0.039101,-0.22191,0.093751
-0.80128,1.2577,0.39653,0.023484,-0.47968,0.040359,-0.11822,-0.09808
-0.80864,-1.7068,-0.44716,-0.10352,-0.59578,0.038626,-0.24149,0.26767
-0.71128,0.5334,0.34192,0.0229,-0.4836,0.04152,-0.15183,-0.14398
-0.92086,-0.8185,-0.24465,-0.062319,-0.55953,0.038472,-0.24266,0.25479
-0.63836,-0.94539,0.18338,-0.0061061,-0.50971,0.036405,-0.23219,-0.045973
-0.80338,0.41746,-0.072159,-0.019292,-0.45202,0.033408,-0.18003,0.10395
-0.72862,-1.7586,-0.27125,-0.046166,-0.51704,0.033858,-0.28059,0.086669
-0.6549,1.2646,0.27006,0.036966,-0.35785,0.031079,-0.13162,-0.045729
-1.002,-2.0975,-0.35502,-0.073071,-0.54553,0.029937,-0.32497,0.21415
-0.60896,1.0738,0.40311,0.040036,-0.35525,0.027408,-0.14717,-0.15841
-0.86006,-1.6352,-0.46516,-0.10116,-0.47713,0.026625,-0.27697,0.33173
-0.80874,0.22673,0.2948,0.004466,-0.3314,0.029718,-0.17067,-0.16034
-0.67727,-0.36275,-0.19622,-0.074709,-0.37164,0.029141,-0.2005,0.25324
-1.0343,-0.92847,0.081665,-0.039736,-0.3763,0.027023,-0.21992,-0.035386
-0.57448,0.6231,0.023527,-0.030911,-0.29991,0.022762,-0.13846,0.10843
-0.87338,-2.1174,-0.35913,-0.088107,-0.38608,0.025483,-0.25231,0.23124
-0.80098,1.2908,0.31819,0.028449,-0.21655,0.027767,-0.09119,-0.10222
-0.71447,-2.3756,-0.48848,-0.086848,-0.35943,0.027055,-0.24187,0.32428
-0.79035,0.88856,0.40545,0.060763,-0.20437,0.025027,-0.10234,-0.19049
-0.70551,-1.5952,-0.60354,-0.072744,-0.31903,0.022653,-0.22631,0.40842
-0.80662,-0.18403,0.18933,0.029168,-0.1945,0.025252,-0.14982,-0.13653
-0.80453,-0.37658,-0.34373,-0.030854,-0.19789,0.023429,-0.14395,0.27456
-0.64811,-1.9105,-0.21617,-0.025124,-0.18803,0.022544,-0.18106,0.062039
-0.88884,0.90724,0.048446,0.0077609,-0.088746,0.0247,-0.084293,0.055833
-0.64042,-2.6734,-0.5974,-0.091267,-0.18296,0.019823,-0.22044,0.27132
-0.906,1.1935,0.34653,0.021403,0.0079878,0.022435,-0.041767,-0.11916
-0.81165,-2.5609,-0.70769,-0.117,-0.14969,0.021478,-0.20375,0.39839
-0.75407,0.57512,0.36313,0.026073,0.021944,0.026927,-0.060956,-0.18085
-0.84271,-1.3362,-0.55747,-0.083219,-0.029628,0.028769,-0.10595,0.34251
-0.61657,-0.64847,0.11495,-0.012272,0.028488,0.030694,-0.073254,-0.096011
-0.79629,0.10603,-0.18171,-0.037238,0.038481,0.031182,-0.055947,0.16002
-0.76618,-1.8264,-0.23766,-0.051657,-0.013418,0.031342,-0.12877,0.046122
-0.77818,1.0743,0.18381,0.0040292,0.087009,0.027145,-0.027369,0.0035793
-0.76707,-2.4991,-0.55113,-0.11171,-0.02756,0.025483,-0.14208,0.29137
-0.7729,1.2403,0.39862,0.0096107,0.113,0.025387,-0.012972,-0.15131
-0.77537,-1.8591,-0.51348,-0.11852,0.014243,0.024636,-0.11852,0.34431
-0.73217,0.4714,0.34485,0.0086987,0.11133,0.014316,-0.041054,-0.16182
-0.77918,-0.75566,-0.33944,-0.071703,0.077016,0.015889,-0.070197,0.27149
-0.75576,-0.74927,0.068399,-0.015702,0.081852,0.020496,-0.077499,-0.055903
-0.8218,0.53264,-0.020034,-0.015368,0.11772,0.018257,-0.042018,0.12544
-0.75451,-1.7343,-0.25919,-0.051394,0.044371,0.017294,-0.12767,0.1065
-0.79227,1.1775,0.30218,0.038032,0.15091,0.018449,-0.027003,-0.056633
-0.79428,-1.8311,-0.34697,-0.058806,0.028469,0.016056,-0.1385,0.23922
-0.70631,1.2151,0.40799,0.061373,0.13742,0.013078,-0.035981,-0.15829
-0.92398,-1.5553,-0.4474,-0.065383,0.046586,0.010203,-0.1159,0.31627
-0.77633,0.18769,0.27536,0.034262,0.10795,0.0096958,-0.060243,-0.14946
-0.81862,-0.29568,-0.14268,-0.030943,0.091562,0.010793,-0.066151,0.24173
-0.75774,-0.93873,0.056052,-1.08E-05,0.062251,0.012417,-0.091569,-0.0027243
-0.77285,0.82066,0.090067,0.02545,0.11152,0.014207,-0.036155,0.058364
-0.70169,-1.8222,-0.31034,-0.04648,0.01915,0.012699,-0.13188,0.14209
-0.80631,1.274,0.35341,0.053229,0.1463,0.018995,-0.0089258,-0.083672
-0.72748,-2.0415,-0.4816,-0.063797,0.016048,0.018238,-0.13642,0.25784
-0.73229,0.82379,0.40575,0.055592,0.13273,0.022608,-0.033567,-0.15795
-0.81691,-1.1986,-0.41938,-0.061394,0.062925,0.019489,-0.095191,0.28848
-0.69639,-0.077998,0.21911,0.025289,0.10478,0.018308,-0.063492,-0.11402
-0.86721,0.046422,-0.15881,-0.009568,0.10283,0.01447,-0.055735,0.20298
-0.69397,-1.2387,-0.11294,-0.0032351,0.054319,0.015844,-0.1185,0.035413
-0.7863,1.0095,0.18979,0.045759,0.1423,0.0063523,-0.039391,0.022222
-0.70222,-1.9257,-0.35573,-0.052518,0.032329,-0.02854,-0.15593,0.21863
-0.87506,1.3931,0.40344,0.059979,0.15052,-0.025549,-0.047303,-0.12546
-0.60289,-1.8725,-0.48367,-0.063739,0.037916,-0.028321,-0.14412,0.32725
-0.73523,0.61358,0.38417,0.054243,0.13283,-0.026756,-0.047219,-0.15829
-0.82339,-0.88459,-0.32677,-0.050052,0.061897,-0.029509,-0.10082,0.28108
-0.66026,-0.46753,0.14263,0.0084418,0.076001,-0.029412,-0.093868,-0.076322
-0.79778,0.376,0.029945,-0.0098442,0.11455,-0.0318,-0.050867,0.13381
-0.7126,-1.5698,-0.074542,-0.033063,0.03615,-0.031819,-0.11579,0.056977
-0.72798,1.2374,0.26086,0.029644,0.12518,-0.031915,-0.01624,-0.024142
-0.76645,-2.1107,-0.43435,-0.07108,0.0073392,-0.031479,-0.12412,0.24859
-0.79516,1.11,0.4064,0.060146,0.127,-0.028822,-0.0057149,-0.15233
-0.69559,-1.7546,-0.42833,-0.054785,0.033941,-0.028777,-0.092333,0.30242
-0.71755,0.2317,0.33375,0.056684,0.10171,-0.026159,-0.040316,-0.14637
-0.82766,-0.56209,-0.28878,-0.023127,0.058693,-0.025106,-0.076805,0.23827
-0.69407,-0.91385,0.024484,0.013445,0.051866,-0.021249,-0.08525,-0.051619
-0.69937,0.60303,0.019268,0.017806,0.090747,-0.021634,-0.033419,0.093678
-0.69885,-1.6915,-0.30604,-0.044194,0.001559,-0.020158,-0.12564,0.099251
-0.75301,1.382,0.32451,0.035463,0.12573,-0.023117,-0.010358,-0.06206
-0.65254,-1.8792,-0.37319,-0.085307,0.009009,-0.024548,-0.11979,0.22218
-0.68246,1.081,0.41124,0.018192,0.11362,-0.025061,-0.024114,-0.15669
-0.76862,-1.2636,-0.46377,-0.10458,0.020935,-0.013093,-0.1107,0.28339
-0.68932,0.00597,0.23095,-0.013589,0.084633,-0.0063736,-0.056775,-0.13726
-0.65605,-0.070002,-0.21862,-0.072859,0.070535,-0.0078047,-0.061791,0.1828
-0.65949,-1.0625,-0.063518,-0.052601,0.047633,-0.0041724,-0.10264,-0.034777
-0.63728,0.96458,0.10759,-0.013647,0.13541,-0.0036205,-0.022771,0.067223
-0.80391,-2.1254,-0.3902,-0.079372,0.047967,-0.0019648,-0.11776,0.091536
-0.59974,1.2734,0.36557,0.024775,0.16031,-0.0005144,-0.00041685,-0.061086
-0.82096,-1.9316,-0.59515,-0.078075,0.037178,-0.0024717,-0.12042,0.12055
-0.59685,0.78759,0.37865,0.030382,0.15589,0.00094879,-0.024788,-0.13332
-0.76442,-1.0559,-0.49954,-0.065653,0.077311,0.00041614,-0.098113,0.14011
-0.69397,-0.50362,0.14413,0.0051597,0.12825,0.00015302,-0.074191,-0.14267
-0.77808,0.17027,-0.1953,-0.021887,0.13498,-0.0033702,-0.059357,0.12943
-0.81724,-1.4887,-0.22989,-0.028015,0.095673,-0.0060334,-0.10696,-0.089757
-0.67472,1.2105,0.1641,0.018988,0.1853,-0.0050772,-0.011944,0.035681
-0.7456,-2.0625,-0.53036,-0.06081,0.077048,-0.0058153,-0.11913,0.026871
-0.74042,1.2741,0.37222,0.044121,0.20551,-0.0027349,0.0012079,-0.07199
-0.76523,-1.6908,-0.59277,-0.050944,0.092192,-0.0046473,-0.10859,0.12546
-0.79921,0.28423,0.32561,0.05258,0.19147,-0.0036461,-0.023921,-0.12254
-0.67474,-0.3025,-0.34315,-0.020802,0.15231,-0.0064634,-0.049583,0.088105
-0.75237,-0.48018,0.12474,0.01825,0.15916,-0.004198,-0.046847,-0.09477
-0.7496,0.70491,-0.017985,0.0070801,0.18627,-0.0087673,-0.024017,0.039429
-0.77128,-1.2695,-0.21679,-0.01522,0.12242,0.016851,-0.10179,-0.043758
-0.83912,1.2786,0.29656,0.044365,0.21763,0.019656,-0.019528,-0.02144
-0.77352,-1.4483,-0.44324,-0.033269,0.11914,0.016094,-0.11867,0.02305
-0.67888,1.1793,0.42202,0.056665,0.22815,0.022127,-0.02439,-0.090973
-0.67868,-0.97956,-0.46598,-0.028895,0.14677,0.01972,-0.10683,0.081144
-0.69237,0.30891,0.31585,0.056697,0.21095,0.025027,-0.059081,-0.11353
-0.77801,0.066414,-0.23443,0.0045944,0.18898,0.022999,-0.082976,0.074329
-0.64936,-0.75559,0.0068633,0.026831,0.17249,0.025233,-0.10625,-0.097958
-0.74999,0.96897,0.13279,0.029779,0.2377,0.023051,-0.041106,0.05004
-0.7145,-1.4182,-0.17322,-0.02971,0.16963,0.023506,-0.095364,0.03461
-0.60592,1.367,0.34496,0.049651,0.24707,0.025829,-0.015046,-0.056949
-0.73452,-1.4296,-0.38816,-0.042665,0.15425,0.027415,-0.10564,0.11945
-0.61702,0.93327,0.4083,0.051571,0.23314,0.029892,-0.033201,-0.1257
-0.74523,-0.75541,-0.28721,-0.050668,0.17828,0.032741,-0.081865,0.1537
-0.69942,-0.039748,0.27007,0.017029,0.20946,0.03586,-0.048465,-0.10735
-0.64503,0.30272,-0.10665,-0.012356,0.20368,0.036861,-0.047547,0.09655
-0.69657,-1.011,-0.027717,-0.0025285,0.1721,0.03482,-0.078308,-0.02694
-0.62503,1.1141,0.17635,0.045682,0.23702,0.033851,-0.022148,2.59E-05
-0.77395,-1.6217,-0.30462,-0.016787,0.15958,0.030463,-0.10318,0.071774
-0.66902,1.3127,0.3811,0.071772,0.24713,0.033659,-0.026425,-0.095233
-0.65443,-1.4192,-0.37496,-0.034226,0.15963,0.028364,-0.10332,0.15533
-0.62692,0.67929,0.38516,0.070378,0.22335,0.03149,-0.03846,-0.15177
-0.67808,-0.65132,-0.42446,-0.02576,0.20298,0.008945,-0.058875,0.24321
-0.73197,-0.45493,0.12742,0.030228,0.20851,0.004979,-0.051419,-0.061865
-0.6906,0.50216,-0.11323,0.0066819,0.22286,0.004979,-0.042621,0.10945
-0.6257,-1.5889,-0.21579,-0.022587,0.17503,0.0017702,-0.085577,0.078516
-0.71023,1.1957,0.21237,0.032476,0.23111,0.0022323,-0.02972,-0.038379
-0.60498,-1.8763,-0.48591,-0.064477,0.15834,-0.0012717,-0.089045,0.22664
-0.73985,1.0042,0.39072,0.045393,0.22271,6.96E-05,-0.021898,-0.15043
-0.67732,-1.2693,-0.5293,-0.074298,0.16243,0.00031346,-0.079688,0.29155
-0.59375,0.45624,0.31459,0.032528,0.19438,-0.0023755,-0.044683,-0.15024
-0.68551,-0.34495,-0.33587,-0.041092,0.18115,-0.0047179,-0.054059,0.23924
-0.6082,-0.83325,0.05841,-0.002445,0.16868,-0.0031584,-0.056929,-0.024555
-0.71199,0.76948,-0.014548,-0.00028695,0.19169,-0.0024011,-0.026117,0.072066
-0.6547,-1.5353,-0.32242,-0.050732,0.14087,-0.0031777,-0.068636,0.12313
-0.70628,1.367,0.29588,0.023516,0.19491,-0.0014578,-0.020504,-0.068704
-0.67885,-1.8914,-0.661,-0.08523,0.13319,-0.0062901,-0.086842,0.26195
-0.58879,0.90614,0.43297,0.034365,0.18561,-0.0057447,-0.043154,-0.15605
-0.69627,-1.1517,-0.67994,-0.07688,0.14633,-0.0067843,-0.077492,0.28378
-0.61847,0.049055,0.28764,0.018461,0.16444,-0.0056227,-0.05612,-0.13189
-0.68257,0.016682,-0.50335,-0.026679,0.16911,-0.0078624,-0.052935,0.2012
-0.69398,-1.0824,-0.23844,-0.0076347,0.15067,-0.0054495,-0.067294,-0.0068374
-0.63484,0.94754,-0.038683,0.02315,0.17416,-0.0065019,-0.046006,0.059824
-0.66418,-1.7279,-0.74053,-0.031078,0.12376,0.024552,-0.084023,0.1701
-0.61571,1.2934,0.33524,0.072812,0.16212,0.041206,-0.039828,-0.10876
-0.65825,-1.7587,-1.0159,-0.031104,0.10604,0.031348,-0.082373,0.29223
-0.60416,0.79223,0.39134,0.078034,0.13773,0.038889,-0.045409,-0.1707
-0.6737,-0.81506,-0.88321,-0.033082,0.10626,0.037156,-0.070293,0.29201
-0.69898,-0.12543,0.098554,0.026092,0.1108,0.041841,-0.055857,-0.095184
-0.60601,0.3049,-0.42653,-0.019562,0.11532,0.038555,-0.040676,0.15995
-0.61156,-1.261,-0.41283,-0.03885,0.088428,0.040051,-0.054007,0.073526
-0.64969,1.1579,0.073654,-0.001077,0.12516,0.039062,-0.010872,-0.028571
-0.66894,-1.9351,-0.89305,-0.085262,0.076573,0.034262,-0.050957,0.2425
-0.60968,1.1531,0.40481,0.021333,0.12154,0.03115,-0.011084,-0.14878
-0.62937,-1.5453,-1.0625,-0.059044,0.074652,0.028717,-0.056505,0.29476
-0.63373,0.41977,0.34547,0.042033,0.10132,0.02418,-0.028487,-0.15532
-0.72364,-0.52066,-0.80385,-0.0097671,0.077844,0.025419,-0.047836,0.2391
-0.60477,-0.48552,-0.045595,0.035219,0.071255,0.026465,-0.0542,-0.05892
-0.62492,0.58859,-0.31905,0.031179,0.085198,0.028236,-0.04817,0.11179
-0.58662,-1.5159,-0.60835,0.008962,0.044679,0.030482,-0.080119,0.11999
-0.59391,1.1962,0.17346,0.065439,0.079501,0.034403,-0.042005,-0.051814
-0.65934,-1.8305,-1.0085,-0.0092726,0.023607,0.034814,-0.084742,0.25443
-0.58729,1.1913,0.41172,0.053717,0.063972,0.035501,-0.028069,-0.14919
-0.72933,-1.2769,-1.0511,-0.039056,0.019799,0.034442,-0.055883,0.28987
-0.59416,0.25919,0.23523,0.025462,0.035835,0.035148,-0.026483,-0.13089
-0.6365,-0.18091,-0.66074,-0.01752,0.022714,0.029975,-0.02726,0.22878
-0.65083,-0.81871,-0.18692,0.0078894,0.0048408,0.014727,-0.031762,-0.01207
-0.60462,0.88746,-0.15202,0.019997,0.025071,0.024142,-0.0024783,0.070362
-0.63371,-1.5848,-0.70756,-0.019318,-0.020072,0.022383,-0.038582,0.15645
-0.56998,1.3293,0.29952,0.061097,0.021809,0.024475,0.00042441,-0.097204
-0.66318,-1.8171,-0.97609,-0.012523,-0.029153,0.01954,-0.049621,0.27334
-0.6269,0.89303,0.42693,0.080571,0.0088998,0.017872,-0.020004,-0.17073
-0.61231,-1.02,-0.9138,0.0025455,-0.024773,0.015703,-0.064462,0.30104
-0.61739,-0.025427,0.16342,0.065291,-0.014311,0.014971,-0.062009,-0.12436
-0.62998,0.11436,-0.52813,0.030793,-0.012821,0.015465,-0.07651,0.19877
-0.61394,-0.97274,-0.34936,0.026753,-0.036121,0.013726,-0.10509,0.039891
-0.60921,1.043,-0.0174,0.044378,-0.001665,0.016781,-0.075534,0.0038226
-0.56894,-1.8469,-0.85205,-0.019459,-0.048555,0.016614,-0.11978,0.19509
-0.67221,1.2446,0.33996,0.058772,-0.0052552,0.016479,-0.073209,-0.13843
-0.50956,-1.56,-1.0767,-0.026486,-0.056686,0.019829,-0.11448,0.29167
-0.67491,0.72443,0.3669,0.050467,-0.027515,0.023737,-0.068534,-0.16601
-0.54759,-0.65836,-0.89526,-0.01761,-0.058208,0.021966,-0.082533,0.25854
-0.60571,-0.19663,0.018985,0.02554,-0.060295,0.022749,-0.070679,-0.077734
-0.62067,0.47361,-0.40059,0.0051275,-0.055375,0.020984,-0.052485,0.12563
-0.54674,-1.3554,-0.50326,-0.0075256,-0.089324,0.022127,-0.073613,0.071409
-0.63399,1.1971,0.13674,0.042464,-0.051432,0.016595,-0.026515,-0.020442
-0.57981,-1.8149,-0.942,-0.024341,-0.10376,0.018456,-0.066427,0.22982
-0.56632,1.1556,0.42919,0.057301,-0.056987,-3.95E-05,-0.02543,-0.14223
-0.64952,-1.4283,-1.0327,-0.030282,-0.10101,-0.025748,-0.06522,0.27984
-0.51985,0.34394,0.3342,0.056042,-0.072742,-0.021166,-0.039603,-0.14099
-0.65767,-0.37977,-0.75594,0.012636,-0.087629,-0.023329,-0.064077,0.23975
-0.55116,-0.82219,-0.11512,0.049002,-0.095631,-0.021878,-0.074622,-0.029837
-0.59191,0.64351,-0.25696,0.05039,-0.07786,-0.02227,-0.059485,0.089857
-0.62848,-1.4954,-0.67812,0.017787,-0.11894,-0.021673,-0.10134,0.12374
-0.53301,1.2903,0.2166,0.076088,-0.076846,-0.02123,-0.062157,-0.071016
-0.64123,-1.7228,-1.0447,-0.011116,-0.12944,-0.019773,-0.11343,0.2547
-0.56592,1.073,0.42621,0.063004,-0.087654,-0.018509,-0.070736,-0.16486
-0.5756,-1.2076,-1.0174,-0.025985,-0.12752,-0.017424,-0.10278,0.29734
-0.64438,0.065913,0.21889,0.035668,-0.11044,-0.018246,-0.076946,-0.14527
-0.51419,-0.091895,-0.6456,-0.0090092,-0.11772,-0.018965,-0.076709,0.22245
-0.66377,-1.0549,-0.27904,0.0055129,-0.13594,-0.022623,-0.088217,0.0051369
-0.54667,0.9007,-0.089542,0.031282,-0.11048,-0.02311,-0.053712,0.038747
-0.58482,-1.6414,-0.78223,-0.0019248,-0.15749,-0.0239,-0.090034,0.17706
-0.6361,1.3388,0.34445,0.073878,-0.11152,-0.025023,-0.043045,-0.11947
-0.51054,-1.7283,-1.0383,-0.012876,-0.16434,-0.025941,-0.089989,0.29683
-0.66464,0.74051,0.41844,0.057558,-0.12751,-0.025209,-0.053243,-0.17212
-0.53188,-0.8406,-0.90556,-0.024167,-0.15747,-0.025093,-0.082662,0.28276
-0.59204,-0.067453,0.12145,0.02202,-0.14828,-0.025485,-0.071501,-0.096766
-0.61897,0.25862,-0.45917,-0.0056372,-0.14353,-0.0044868,-0.067757,0.16462
-0.51341,-1.0948,-0.38735,-0.018567,-0.17068,0.0030088,-0.091389,0.057488
-0.64899,1.1097,0.094551,0.014434,-0.13269,0.00011451,-0.055086,-0.0030406
-0.53417,-1.6407,-0.85417,-0.042633,-0.18213,0.0022451,-0.10374,0.21013
-0.57456,1.3337,0.42308,0.043954,-0.13255,0.00013377,-0.061251,-0.12478
-0.62038,-1.5186,-1.0272,-0.026293,-0.18231,-0.0010278,-0.10744,0.30213
-0.5014,0.69613,0.37499,0.075722,-0.15219,6.96E-05,-0.071642,-0.15396
-0.63687,-0.61246,-0.78786,0.017594,-0.1772,0.00030062,-0.085738,0.2655
-0.53508,-0.4809,-0.0023295,0.051745,-0.18673,-0.0029081,-0.080356,-0.063691
-0.55317,0.4882,-0.28226,0.034358,-0.17746,-0.0035563,-0.062536,0.11702
-0.6305,-1.223,-0.52431,0.011062,-0.22146,-0.0034793,-0.099962,0.090855
-0.47044,1.2379,0.24636,0.052651,-0.18193,-0.0053981,-0.060487,-0.054491
-0.66915,-1.7228,-0.63106,-0.034251,-0.23638,-0.0022407,-0.10667,0.25903
-0.52158,1.2294,0.43887,0.036947,-0.19125,-0.0031007,-0.060641,-0.17679
-0.53513,-1.2376,-0.68132,-0.062037,-0.23193,-0.0014321,-0.10123,0.32085
