ds,y
7988,-0.68813
7989,-0.6918
7990,-0.56229
7991,-0.71736
7992,-0.64317
7993,-0.60277
7994,-0.60193
7995,-0.68306
7996,-0.6354
7997,-0.66285
7998,-0.66332
7999,-0.61282
8000,-0.6376
8001,-0.63822
8002,-0.60594
8003,-0.64738
8004,-0.65071
8005,-0.65647
8006,-0.68806
8007,-0.59642
8008,-0.66791
8009,-0.58231
8010,-0.55014
8011,-0.60454
8012,-0.57856
8013,-0.61464
8014,-0.58196
8015,-0.58745
8016,-0.58587
8017,-0.55864
8018,-0.65474
8019,-0.59765
8020,-0.68486
8021,-0.65648
8022,-0.63301
8023,-0.59644
8024,-0.6606
8025,-0.65942
8026,-0.64757
8027,-0.67045
8028,-0.60305
8029,-0.67837
8030,-0.64669
8031,-0.65772
8032,-0.6599
8033,-0.72845
8034,-0.57079
8035,-0.65469
8036,-0.59762
8037,-0.60515
8038,-0.68548
8039,-0.53713
8040,-0.6086
8041,-0.57848
8042,-0.57717
8043,-0.63636
8044,-0.5176
8045,-0.63529
8046,-0.53219
8047,-0.61537
8048,-0.64577
8049,-0.45819
8050,-0.67734
8051,-0.53772
8052,-0.61587
8053,-0.52911
8054,-0.55728
8055,-0.59513
8056,-0.59586
8057,-0.5503
8058,-0.57155
8059,-0.58581
8060,-0.53643
8061,-0.57977
8062,-0.55725
8063,-0.58598
8064,-0.50131
8065,-0.62587
8066,-0.52619
8067,-0.59605
8068,-0.55793
8069,-0.51379
8070,-0.58949
8071,-0.53114
8072,-0.58318
8073,-0.55282
8074,-0.51892
8075,-0.5994
8076,-0.50189
8077,-0.5935
8078,-0.54463
8079,-0.53293
8080,-0.55791
8081,-0.52213
8082,-0.58179
8083,-0.58719
8084,-0.49547
8085,-0.54023
8086,-0.54518
8087,-0.5446
8088,-0.49366
8089,-0.53064
8090,-0.59715
8091,-0.47842
8092,-0.52634
8093,-0.57296
8094,-0.50457
8095,-0.59882
8096,-0.46648
8097,-0.54254
8098,-0.50956
8099,-0.50632
8100,-0.55176
8101,-0.51217
8102,-0.57284
8103,-0.51968
8104,-0.5064
8105,-0.54101
8106,-0.45937
8107,-0.58103
8108,-0.49464
8109,-0.47992
8110,-0.5214
8111,-0.45836
8112,-0.54252
8113,-0.46787
8114,-0.47934
8115,-0.55057
8116,-0.40949
8117,-0.57571
8118,-0.43545
8119,-0.50895
8120,-0.51745
8121,-0.44158
8122,-0.54461
8123,-0.46202
8124,-0.48858
8125,-0.53547
8126,-0.42381
8127,-0.56317
8128,-0.4435
8129,-0.50254
8130,-0.52697
8131,-0.42265
8132,-0.57154
8133,-0.42925
8134,-0.51132
8135,-0.50893
8136,-0.43203
8137,-0.55021
8138,-0.44478
8139,-0.47896
8140,-0.53841
8141,-0.377
8142,-0.60027
8143,-0.36978
8144,-0.55397
8145,-0.43215
8146,-0.50231
8147,-0.42694
8148,-0.57155
8149,-0.24062
8150,-0.96772
8151,1.9117
8152,5.0479
8153,4.3747
8154,4.7783
8155,4.4862
8156,4.7186
8157,4.5316
8158,4.6778
8159,4.5697
8160,4.6416
8161,4.5952
8162,4.6183
8163,4.6121
8164,4.6077
8165,4.6166
8166,4.6109
8167,4.6059
8168,4.6221
8169,4.5919
8170,4.6313
8171,4.5843
8172,4.6351
8173,4.5858
8174,4.6271
8175,4.5983
8176,4.61
8177,4.6155
8178,4.5928
8179,4.6281
8180,4.5846
8181,4.6283
8182,4.5879
8183,4.6185
8184,4.6014
8185,4.6015
8186,4.6186
8187,4.5863
8188,4.6278
8189,4.5812
8190,4.6238
8191,4.5877
8192,4.6119
8193,4.6038
8194,4.5937
8195,4.6194
8196,4.5806
8197,4.6239
8198,4.5789
8199,4.6209
8200,4.59
8201,4.6046
8202,4.6081
8203,4.586
8204,4.6217
8205,4.5757
8206,4.6242
8207,4.5779
8208,4.6154
8209,4.5927
8210,4.5964
8211,4.6104
8212,4.5793
8213,4.6231
8214,4.5719
8215,4.6213
8216,4.5784
8217,4.6084
8218,4.5949
8219,4.5887
8220,4.6128
8221,4.5733
8222,4.6206
8223,4.5697
8224,4.616
8225,4.5791
8226,4.6006
8227,4.5968
8228,4.5814
8229,4.6141
8230,4.5682
8231,4.6167
8232,4.5682
8233,4.6107
8234,4.581
8235,4.5922
8236,4.5982
8237,4.5741
8238,4.6114
8239,4.5647
8240,4.613
8241,4.5679
8242,4.6028
8243,4.582
8244,4.585
8245,4.6007
8246,4.5677
8247,4.6115
8248,4.5615
8249,4.608
8250,4.568
8251,4.5965
8252,4.5855
8253,4.5762
8254,4.6008
8255,4.5623
8256,4.6104
8257,4.5596
8258,4.6026
8259,4.5693
8260,4.5883
8261,4.5879
8262,4.5686
8263,4.6015
8264,4.5574
8265,4.6078
8266,4.5587
8267,4.5969
8268,4.5711
8269,4.5804
8270,4.5904
8271,4.5616
8272,4.6002
8273,4.5541
8274,4.602
8275,4.559
8276,4.5889
8277,4.5733
8278,4.5714
8279,4.5893
8280,4.5565
8281,4.5992
8282,4.5518
8283,4.5957
8284,4.5598
8285,4.5814
8286,4.5757
8287,4.5636
8288,4.5934
8289,4.5504
8290,4.6007
8291,4.5504
8292,4.591
8293,4.5622
8294,4.5743
8295,4.5806
8296,4.5556
8297,4.5933
8298,4.5463
8299,4.5954
8300,4.5497
8301,4.5839
8302,4.564
8303,4.5662
8304,4.5818
8305,4.5495
8306,4.592
8307,4.5434
8308,4.59
8309,4.5503
8310,4.5766
8311,4.5665
8312,4.558
8313,4.5826
8314,4.5441
8315,4.5893
8316,4.5421
8317,4.5826
8318,4.5517
8319,4.5679
8320,4.5671
8321,4.5508
8322,4.5802
8323,4.5406
8324,4.5825
8325,4.5415
8326,4.5753
8327,4.5526
8328,4.5603
8329,4.5681
8330,4.5448
8331,4.5823
8332,4.5363
8333,4.5811
8334,4.5406
8335,4.5715
8336,4.5574
8337,4.5519
8338,4.5716
8339,4.5374
8340,4.5829
8341,4.5328
8342,4.5816
8343,4.5413
8344,4.5661
8345,4.5617
8346,4.5449
8347,4.5783
8348,4.5308
8349,4.5865
8350,4.5307
8351,4.5771
8352,4.5444
8353,4.5574
8354,4.5629
8355,4.5373
8356,4.5791
8357,4.526
8358,4.5861
8359,4.5305
8360,4.5726
8361,4.5471
8362,4.553
8363,4.5699
8364,4.5341
8365,4.585
8366,4.5223
8367,4.5864
8368,4.5323
8369,4.5634
8370,4.5487
8371,4.5439
8372,4.5725
8373,4.5241
8374,4.5818
8375,4.5213
8376,4.5803
8377,4.5387
8378,4.5522
8379,4.556
8380,4.5374
8381,4.5684
8382,4.5232
8383,4.5744
8384,4.5229
8385,4.5672
8386,4.5356
8387,4.5492
8388,4.5596
8389,4.5266
8390,4.5716
8391,4.5142
8392,4.5857
8393,4.5231
8394,4.5628
8395,4.5419
8396,4.5401
8397,4.5681
8398,4.5177
8399,4.5731
8400,4.5124
8401,4.5721
8402,4.5216
8403,4.5557
8404,4.5437
8405,4.5315
8406,4.5599
8407,4.5129
8408,4.5744
8409,4.5137
8410,4.5593
8411,4.5245
8412,4.5433
8413,4.5477
8414,4.5222
8415,4.5603
8416,4.5115
8417,4.5671
8418,4.5134
8419,4.552
8420,4.5292
8421,4.5343
8422,4.5444
8423,4.5167
8424,4.5571
8425,4.5093
8426,4.5578
8427,4.5123
8428,4.5466
8429,4.5294
8430,4.5253
8431,4.5494
8432,4.5094
8433,4.5578
8434,4.505
8435,4.5547
8436,4.5153
8437,4.537
8438,4.5353
8439,4.5161
8440,4.552
8441,4.5032
8442,4.5585
8443,4.5037
8444,4.5475
8445,4.5184
8446,4.5289
8447,4.5372
8448,4.5093
8449,4.5523
8450,4.4993
8451,4.5529
8452,4.5043
8453,4.5411
8454,4.5215
8455,4.52
8456,4.5412
8457,4.5031
8458,4.5511
8459,4.4979
8460,4.5479
8461,4.5069
8462,4.5319
8463,4.5224
8464,4.5125
8465,4.5397
8466,4.4983
8467,4.5467
8468,4.496
8469,4.5401
8470,4.5059
8471,4.5232
8472,4.5256
8473,4.5039
8474,4.5389
8475,4.4917
8476,4.5443
8477,4.4952
8478,4.5324
8479,4.5101
8480,4.5142
8481,4.5273
8482,4.4973
8483,4.5397
8484,4.4899
8485,4.5402
8486,4.4949
8487,4.5266
8488,4.5113
8489,4.5069
8490,4.5303
8491,4.4905
8492,4.5396
8493,4.486
8494,4.5348
8495,4.4958
8496,4.5188
8497,4.5142
8498,4.4984
8499,4.5323
8500,4.4849
8501,4.5385
8502,4.4849
8503,4.5296
8504,4.5001
8505,4.5101
8506,4.5179
8507,4.4911
8508,4.5328
8509,4.4805
8510,4.5352
8511,4.4852
8512,4.5239
8513,4.5015
8514,4.5016
8515,4.5208
8516,4.4835
8517,4.5335
8518,4.4773
8519,4.5306
8520,4.4862
8521,4.5148
8522,4.5047
8523,4.4938
8524,4.5232
8525,4.4784
8526,4.5305
8527,4.4761
8528,4.5236
8529,4.4881
8530,4.506
8531,4.506
8532,4.4865
8533,4.5218
8534,4.4735
8535,4.5273
8536,4.4745
8537,4.5181
8538,4.4891
8539,4.498
8540,4.5096
8541,4.4781
8542,4.5249
8543,4.4695
8544,4.5219
8545,4.4755
8546,4.5086
8547,4.4935
8548,4.4882
8549,4.5128
8550,4.4717
8551,4.5217
8552,4.4677
8553,4.5192
8554,4.4785
8555,4.5009
8556,4.4943
8557,4.4812
8558,4.5108
8559,4.4666
8560,4.52
8561,4.4652
8562,4.5127
8563,4.479
8564,4.4924
8565,4.4994
8566,4.4724
8567,4.5155
8568,4.4616
8569,4.5153
8570,4.4663
8571,4.5038
8572,4.481
8573,4.485
8574,4.4968
8575,4.4699
8576,4.5083
8577,4.4644
8578,4.5046
8579,4.472
8580,4.4885
8581,4.492
8582,4.4652
8583,4.5144
8584,4.4449
8585,4.5287
8586,4.4357
8587,4.5311
8588,4.4367
8589,4.5261
8590,4.4381
8591,4.5286
8592,4.4228
8593,4.5621
8594,4.3429
8595,4.7578
8596,3.2088
8597,-0.82629
8598,-0.44989
8599,-0.69936
8600,-0.53921
8601,-0.66802
8602,-0.57603
8603,-0.6484
8604,-0.59468
8605,-0.64019
8606,-0.59837
8607,-0.64019
8608,-0.59827
8609,-0.63764
8610,-0.60627
8611,-0.62637
8612,-0.61712
8613,-0.61789
8614,-0.62112
8615,-0.62174
8616,-0.61297
8617,-0.62876
8618,-0.60859
8619,-0.62775
8620,-0.61324
8621,-0.62079
8622,-0.62215
8623,-0.61536
8624,-0.62195
8625,-0.61937
8626,-0.61733
8627,-0.62537
8628,-0.61571
8629,-0.62273
8630,-0.62121
8631,-0.61748
8632,-0.62334
8633,-0.61886
8634,-0.6198
8635,-0.62442
8636,-0.61412
8637,-0.62617
8638,-0.61554
8639,-0.62043
8640,-0.62206
8641,-0.6137
8642,-0.62346
8643,-0.61782
8644,-0.61783
8645,-0.62241
8646,-0.61759
8647,-0.62121
8648,-0.61954
8649,-0.61748
8650,-0.62258
8651,-0.61744
8652,-0.61962
8653,-0.62557
8654,-0.61403
8655,-0.6262
8656,-0.61608
8657,-0.62152
8658,-0.62244
8659,-0.61615
8660,-0.62532
8661,-0.61764
8662,-0.61905
8663,-0.6237
8664,-0.61471
8665,-0.62375
8666,-0.61832
8667,-0.61799
8668,-0.62281
8669,-0.61617
8670,-0.62072
8671,-0.62123
8672,-0.61363
8673,-0.62614
8674,-0.61393
8675,-0.62213
8676,-0.62235
8677,-0.61525
8678,-0.62647
8679,-0.61645
8680,-0.62025
8681,-0.62459
8682,-0.61575
8683,-0.62581
8684,-0.61626
8685,-0.62019
8686,-0.62248
8687,-0.61373
8688,-0.62589
8689,-0.61647
8690,-0.61785
8691,-0.62496
8692,-0.61176
8693,-0.62429
8694,-0.61926
8695,-0.61383
8696,-0.62504
8697,-0.61215
8698,-0.6244
8699,-0.61606
8700,-0.61793
8701,-0.62283
8702,-0.61245
8703,-0.62219
8704,-0.62201
8705,-0.61573
8706,-0.62476
8707,-0.61579
8708,-0.6229
8709,-0.62329
8710,-0.61162
8711,-0.62711
8712,-0.61698
8713,-0.61591
8714,-0.62762
8715,-0.60919
8716,-0.6258
8717,-0.61754
8718,-0.61516
8719,-0.62641
8720,-0.61115
8721,-0.62217
8722,-0.62003
8723,-0.61329
8724,-0.62486
8725,-0.61209
8726,-0.62103
8727,-0.61753
8728,-0.61301
8729,-0.62742
8730,-0.61273
8731,-0.61911
8732,-0.62317
8733,-0.61237
8734,-0.62597
8735,-0.61597
8736,-0.61495
8737,-0.6259
8738,-0.60926
8739,-0.62103
8740,-0.61704
8741,-0.61223
8742,-0.62496
8743,-0.61026
8744,-0.61912
8745,-0.61982
8746,-0.61045
8747,-0.62314
8748,-0.61128
8749,-0.61565
8750,-0.622
8751,-0.60864
8752,-0.62256
8753,-0.614
8754,-0.61373
8755,-0.62396
8756,-0.60855
8757,-0.62187
8758,-0.61636
8759,-0.61188
8760,-0.62418
8761,-0.61037
8762,-0.61859
8763,-0.61938
8764,-0.60908
8765,-0.62459
8766,-0.60319
8767,-0.62043
8768,-0.6113
8769,-0.61099
8770,-0.60905
8771,-0.6153
8772,-0.62637
8773,-0.69996
8774,-0.66035
8775,-0.68762
8776,-0.66037
8777,-0.68441
8778,-0.68846
8779,-0.67169
8780,-0.72682
8781,-0.9251
8782,-0.67131
8783,-0.76989
8784,-0.98375
8785,-0.63685
8786,-0.84315
8787,-0.84055
8788,-0.76444
8789,-0.87162
8790,-0.6111
8791,-0.88797
8792,-0.71298
8793,-0.80022
8794,-0.93649
8795,-0.77023
8796,-0.91629
8797,-0.68722
8798,-0.76639
8799,-0.9814
8800,-0.62642
8801,-0.7824
8802,-0.7421
8803,-0.84745
8804,-0.80979
8805,-0.79911
8806,-0.85957
8807,-0.71423
8808,-0.83956
8809,-0.75332
8810,-0.85842
8811,-0.73514
8812,-0.76244
8813,-0.80493
8814,-0.78791
8815,-0.91688
8816,-0.75633
8817,-0.809
8818,-0.81829
8819,-0.74577
8820,-0.91768
8821,-0.70862
8822,-0.6922
8823,-0.96123
8824,-0.66117
8825,-0.89034
8826,-0.68738
8827,-0.77491
8828,-0.81385
8829,-0.73001
8830,-0.90968
8831,-0.72832
8832,-0.86243
8833,-0.83617
8834,-0.75278
8835,-0.73445
8836,-0.91274
8837,-0.74502
8838,-0.67333
8839,-0.92508
8840,-0.66306
8841,-0.97347
8842,-0.62483
8843,-0.76176
8844,-0.78379
8845,-0.71428
8846,-0.84879
8847,-0.61923
8848,-0.80846
8849,-0.67718
8850,-0.80499
8851,-0.64606
8852,-0.87513
8853,-0.72371
8854,-0.82564
8855,-0.75023
8856,-0.6597
8857,-0.85804
8858,-0.69644
8859,-0.80759
8860,-0.83401
8861,-0.71686
8862,-0.73555
8863,-0.8382
8864,-0.63495
8865,-0.75756
8866,-0.69697
8867,-0.64578
8868,-0.66965
8869,-0.77923
8870,-0.72355
8871,-0.71425
8872,-0.63062
8873,-0.81331
8874,-0.67254
8875,-0.79745
8876,-0.76296
8877,-0.69977
8878,-0.84817
8879,-0.68986
8880,-0.81179
8881,-0.73569
8882,-0.75644
8883,-0.77812
8884,-0.79526
8885,-0.81598
8886,-0.80055
8887,-0.75791
8888,-0.76357
8889,-0.71681
8890,-0.76551
8891,-0.73335
8892,-0.76937
8893,-0.70179
8894,-0.72209
8895,-0.73296
8896,-0.69101
8897,-0.70537
8898,-0.73555
8899,-0.6284
8900,-0.76425
8901,-0.6649
8902,-0.67653
8903,-0.69414
8904,-0.6765
8905,-0.74659
8906,-0.60944
8907,-0.69339
8908,-0.72621
8909,-0.63943
8910,-0.71152
8911,-0.66515
8912,-0.76136
8913,-0.76929
8914,-0.62631
8915,-0.63514
8916,-0.71989
8917,-0.65184
8918,-0.70206
8919,-0.6356
8920,-0.71506
8921,-0.7013
8922,-0.6839
8923,-0.74594
8924,-0.66908
8925,-0.68153
8926,-0.61817
8927,-0.6278
8928,-0.77512
8929,-0.60333
8930,-0.706
8931,-0.56897
8932,-0.71739
8933,-0.69746
8934,-0.59765
8935,-0.67836
8936,-0.63677
8937,-0.67719
8938,-0.63539
8939,-0.63804
8940,-0.65062
8941,-0.64892
8942,-0.66528
8943,-0.6625
8944,-0.67837
8945,-0.65365
8946,-0.63678
8947,-0.66493
8948,-0.70317
8949,-0.58636
8950,-0.65515
8951,-0.59773
8952,-0.65808
8953,-0.72547
8954,-0.63137
8955,-0.63394
8956,-0.63277
8957,-0.70492
8958,-0.62392
8959,-0.57509
8960,-0.67723
8961,-0.56804
8962,-0.6557
8963,-0.60387
8964,-0.60513
8965,-0.64862
8966,-0.57431
8967,-0.6455
8968,-0.6199
8969,-0.56747
8970,-0.68901
8971,-0.52224
8972,-0.68465
8973,-0.57102
8974,-0.60268
8975,-0.65231
8976,-0.55145
8977,-0.65514
8978,-0.59737
8979,-0.57936
8980,-0.66894
8981,-0.53993
8982,-0.66561
8983,-0.58529
8984,-0.59133
8985,-0.66733
8986,-0.53408
8987,-0.66834
8988,-0.5807
8989,-0.58897
8990,-0.66381
8991,-0.5244
8992,-0.67283
8993,-0.56471
8994,-0.58634
8995,-0.65328
8996,-0.51459
8997,-0.67037
8998,-0.55448
8999,-0.57753
9000,-0.64633
9001,-0.50611
9002,-0.64721
9003,-0.56417
9004,-0.54537
9005,-0.67487
9006,-0.48231
9007,-0.63465
9008,-0.58208
9009,-0.58652
9010,-0.58323
9011,-0.58151
9012,-0.56573
9013,-0.60635
9014,-0.57356
9015,-0.59913
9016,-0.54717
9017,-0.60576
9018,-0.57772
9019,-0.60224
9020,-0.5867
9021,-0.57623
9022,-0.60307
9023,-0.58029
9024,-0.60394
9025,-0.58444
9026,-0.59213
9027,-0.59564
9028,-0.58385
9029,-0.60042
9030,-0.58739
9031,-0.59594
9032,-0.59374
9033,-0.59461
9034,-0.59371
9035,-0.59475
9036,-0.58993
9037,-0.59652
9038,-0.58931
9039,-0.59327
9040,-0.59531
9041,-0.58696
9042,-0.59895
9043,-0.58597
9044,-0.59723
9045,-0.59194
9046,-0.59265
9047,-0.59744
9048,-0.58549
9049,-0.59914
9050,-0.58891
9051,-0.59434
9052,-0.59349
9053,-0.58847
9054,-0.59783
9055,-0.59246
9056,-0.59381
9057,-0.59495
9058,-0.5921
9059,-0.59349
9060,-0.59412
9061,-0.59147
9062,-0.59655
9063,-0.59074
9064,-0.5964
9065,-0.59319
9066,-0.59234
9067,-0.59755
9068,-0.58682
9069,-0.59541
9070,-0.59238
9071,-0.59094
9072,-0.59644
9073,-0.58937
9074,-0.59632
9075,-0.58884
9076,-0.59254
9077,-0.59541
9078,-0.59073
9079,-0.59493
9080,-0.5935
9081,-0.59145
9082,-0.59657
9083,-0.59027
9084,-0.59534
9085,-0.5934
9086,-0.59138
9087,-0.5967
9088,-0.58944
9089,-0.59522
9090,-0.593
9091,-0.59055
9092,-0.59644
9093,-0.58804
9094,-0.59567
9095,-0.59081
9096,-0.5913
9097,-0.59442
9098,-0.5894
9099,-0.59386
9100,-0.59221
9101,-0.59012
9102,-0.59553
9103,-0.58836
9104,-0.59451
9105,-0.59191
9106,-0.58989
9107,-0.59585
9108,-0.58877
9109,-0.59371
9110,-0.5931
9111,-0.5887
9112,-0.59813
9113,-0.58719
9114,-0.59498
9115,-0.59191
9116,-0.58916
9117,-0.5959
9118,-0.5879
9119,-0.59419
9120,-0.59178
9121,-0.58837
9122,-0.59565
9123,-0.58688
9124,-0.5938
9125,-0.59148
9126,-0.58723
9127,-0.59614
9128,-0.58745
9129,-0.59397
9130,-0.59351
9131,-0.58781
9132,-0.59636
9133,-0.58715
9134,-0.59307
9135,-0.5929
9136,-0.58693
9137,-0.59647
9138,-0.58624
9139,-0.59313
9140,-0.59317
9141,-0.58691
9142,-0.59638
9143,-0.58659
9144,-0.59016
9145,-0.59346
9146,-0.58462
9147,-0.59304
9148,-0.59016
9149,-0.58546
9150,-0.59973
9151,-0.57822
9152,-0.60103
9153,-0.58167
9154,-0.5943
9155,-0.59191
9156,-0.58312
9157,-0.59942
9158,-0.58417
9159,-0.59267
9160,-0.59391
9161,-0.58164
9162,-0.598
9163,-0.58521
9164,-0.59012
9165,-0.59648
9166,-0.58173
9167,-0.59854
9168,-0.58491
9169,-0.59122
9170,-0.59359
9171,-0.58303
9172,-0.59466
9173,-0.5878
9174,-0.5846
9175,-0.59479
9176,-0.57934
9177,-0.59502
9178,-0.58518
9179,-0.58545
9180,-0.59661
9181,-0.57945
9182,-0.59428
9183,-0.58628
9184,-0.58443
9185,-0.59611
9186,-0.57926
9187,-0.59492
9188,-0.58685
9189,-0.58915
9190,-0.59617
9191,-0.58062
9192,-0.59785
9193,-0.58534
9194,-0.58698
9195,-0.59426
9196,-0.58577
9197,-0.59562
9198,-0.58762
9199,-0.58646
9200,-0.59499
9201,-0.58317
9202,-0.59188
9203,-0.58733
9204,-0.58733
9205,-0.59152
9206,-0.58395
9207,-0.58743
9208,-0.59286
9209,-0.57356
9210,-0.60726
9211,-0.51815
9212,-0.54255
9213,-0.50558
9214,-0.48756
9215,-0.35954
9216,-0.56206
9217,-0.31534
9218,-0.46008
9219,-0.20145
9220,-0.34612
9221,-0.62636
9222,-0.24125
9223,-0.46672
9224,-0.42425
9225,-0.43784
9226,-0.52137
9227,-0.14862
9228,-0.52832
9229,-0.29014
9230,-0.43845
9231,-0.35806
9232,-0.22063
9233,-0.54243
9234,-0.37455
9235,-0.40463
9236,-0.36857
9237,-0.33844
9238,-0.58952
9239,-0.21753
9240,-0.44161
9241,-0.41627
9242,-0.31253
9243,-0.43724
9244,-0.4761
9245,-0.44742
9246,-0.28915
9247,-0.43867
9248,-0.48826
9249,-0.33319
9250,-0.46063
9251,-0.37236
9252,-0.33627
9253,-0.36392
9254,-0.31757
9255,-0.37163
9256,-0.22177
9257,-0.35723
9258,-0.26198
9259,-0.22969
9260,-0.44736
9261,-0.36175
9262,-0.40489
9263,-0.37064
9264,-0.48976
9265,-0.33908
9266,-0.47688
9267,-0.30406
9268,-0.41037
9269,-0.38615
9270,-0.31864
9271,-0.48937
9272,-0.3363
9273,-0.41161
9274,-0.30038
9275,-0.45585
9276,-0.30967
9277,-0.46198
9278,-0.40806
9279,-0.17101
9280,-0.5407
9281,-0.32095
9282,-0.53332
9283,-0.34875
9284,-0.45211
9285,-0.48024
9286,-0.45078
9287,-0.4632
9288,-0.46046
9289,-0.51132
9290,-0.46251
9291,-0.41871
9292,-0.48398
9293,-0.41204
9294,-0.3697
9295,-0.4311
9296,-0.55458
9297,-0.40697
9298,-0.40466
9299,-0.41044
9300,-0.43547
9301,-0.4822
9302,-0.36626
9303,-0.41304
9304,-0.37197
9305,-0.38274
9306,-0.36508
9307,-0.33183
9308,-0.46158
9309,-0.32662
9310,-0.41066
9311,-0.37505
9312,-0.3576
9313,-0.40207
9314,-0.36243
9315,-0.40335
9316,-0.4148
9317,-0.46145
9318,-0.48439
9319,-0.39804
9320,-0.39422
9321,-0.61321
9322,-0.39841
9323,-0.50977
9324,-0.51295
9325,-0.45733
9326,-0.52945
9327,-0.39882
9328,-0.55327
9329,-0.37991
9330,-0.46709
9331,-0.4995
9332,-0.4028
9333,-0.54192
9334,-0.4113
9335,-0.40143
9336,-0.5206
9337,-0.45002
9338,-0.44166
9339,-0.5221
9340,-0.45422
9341,-0.55514
9342,-0.41186
9343,-0.48424
9344,-0.50317
9345,-0.46613
9346,-0.57301
9347,-0.43641
9348,-0.58911
9349,-0.50344
9350,-0.39892
9351,-0.61102
9352,-0.51079
9353,-0.57246
9354,-0.4786
9355,-0.47211
9356,-0.52758
9357,-0.49773
9358,-0.48341
9359,-0.53777
9360,-0.49828
9361,-0.50593
9362,-0.52412
9363,-0.42643
9364,-0.57659
9365,-0.44264
9366,-0.59172
9367,-0.47136
9368,-0.48907
9369,-0.60508
9370,-0.45991
9371,-0.56505
9372,-0.49716
9373,-0.53761
9374,-0.58216
9375,-0.41965
9376,-0.53784
9377,-0.50282
9378,-0.53391
9379,-0.57952
9380,-0.53052
9381,-0.4668
9382,-0.54141
9383,-0.56206
9384,-0.51478
9385,-0.54518
9386,-0.52451
9387,-0.55577
9388,-0.52165
9389,-0.62666
9390,-0.50975
9391,-0.58271
9392,-0.58995
9393,-0.51306
9394,-0.63226
9395,-0.52473
9396,-0.58537
9397,-0.60903
9398,-0.51739
9399,-0.64385
9400,-0.53169
9401,-0.59076
9402,-0.60774
9403,-0.53546
9404,-0.61627
9405,-0.57648
9406,-0.54972
9407,-0.64593
9408,-0.50683
9409,-0.64759
9410,-0.5481
9411,-0.57692
9412,-0.62532
9413,-0.53872
9414,-0.61466
9415,-0.60112
9416,-0.53005
9417,-0.67625
9418,-0.50733
9419,-0.64072
9420,-0.58666
9421,-0.55696
9422,-0.6459
9423,-0.54887
9424,-0.59584
9425,-0.63407
9426,-0.51802
9427,-0.66188
9428,-0.55847
9429,-0.57146
9430,-0.66849
9431,-0.49384
9432,-0.69088
9433,-0.55044
9434,-0.61069
9435,-0.63085
9436,-0.58225
9437,-0.6102
9438,-0.64975
9439,-0.56942
9440,-0.61832
9441,-0.58574
9442,-0.60061
9443,-0.60659
9444,-0.58527
9445,-0.6084
9446,-0.57514
9447,-0.60603
9448,-0.58896
9449,-0.58493
9450,-0.59369
9451,-0.57496
9452,-0.59852
9453,-0.57721
9454,-0.59057
9455,-0.58329
9456,-0.58951
9457,-0.58601
9458,-0.59217
9459,-0.58315
9460,-0.59191
9461,-0.58268
9462,-0.58687
9463,-0.59225
9464,-0.57805
9465,-0.60073
9466,-0.57948
9467,-0.59092
9468,-0.58942
9469,-0.58135
9470,-0.60957
9471,-0.57228
9472,-0.5968
9473,-0.58028
9474,-0.58709
9475,-0.58594
9476,-0.58446
9477,-0.58282
9478,-0.58877
9479,-0.58297
9480,-0.58665
9481,-0.58693
9482,-0.58055
9483,-0.5928
9484,-0.57995
9485,-0.58967
9486,-0.58879
9487,-0.5795
9488,-0.59745
9489,-0.5745
9490,-0.59921
9491,-0.58158
9492,-0.58473
9493,-0.5927
9494,-0.58149
9495,-0.58991
9496,-0.58359
9497,-0.58378
9498,-0.5851
9499,-0.58773
9500,-0.58215
9501,-0.58837
9502,-0.58071
9503,-0.58568
9504,-0.58738
9505,-0.57728
9506,-0.59393
9507,-0.57447
9508,-0.5928
9509,-0.57927
9510,-0.58592
9511,-0.59045
9512,-0.5796
9513,-0.59147
9514,-0.58423
9515,-0.58789
9516,-0.58814
9517,-0.58421
9518,-0.58628
9519,-0.58571
9520,-0.58315
9521,-0.58711
9522,-0.58429
9523,-0.58239
9524,-0.58984
9525,-0.57409
9526,-0.59813
9527,-0.58112
9528,-0.58362
9529,-0.59034
9530,-0.57543
9531,-0.59157
9532,-0.57996
9533,-0.5847
9534,-0.58784
9535,-0.58128
9536,-0.58855
9537,-0.5838
9538,-0.58803
9539,-0.58827
9540,-0.58072
9541,-0.58743
9542,-0.58808
9543,-0.57806
9544,-0.59388
9545,-0.58112
9546,-0.58459
9547,-0.59265
9548,-0.57288
9549,-0.59405
9550,-0.57712
9551,-0.58592
9552,-0.58705
9553,-0.57741
9554,-0.587
9555,-0.5801
9556,-0.58377
9557,-0.58797
9558,-0.57247
9559,-0.58722
9560,-0.58621
9561,-0.57839
9562,-0.59189
9563,-0.57738
9564,-0.58569
9565,-0.5917
9566,-0.57505
9567,-0.59316
9568,-0.57672
9569,-0.5889
9570,-0.58743
9571,-0.57644
9572,-0.58932
9573,-0.57739
9574,-0.58608
9575,-0.58649
9576,-0.57482
9577,-0.59064
9578,-0.58068
9579,-0.58109
9580,-0.58869
9581,-0.57477
9582,-0.5826
9583,-0.58534
9584,-0.57625
9585,-0.58894
9586,-0.57677
9587,-0.58753
9588,-0.58712
9589,-0.57527
9590,-0.59228
9591,-0.57654
9592,-0.58245
9593,-0.58666
9594,-0.57456
9595,-0.58742
9596,-0.57985
